1;84363706;84397831;-1;0
6;31542304;31543138;1;0
8;16604255;16664879;1;0
8;16598758;16915044;-1;0
X;63766875;63767400;1;0
19;56643159;56657247;1;0
16;35425364;35426483;1;0
11;91115961;91116555;1;0
16;35435303;35436341;-1;0
1;22001656;22012539;1;0
20;25294743;25390983;-1;0
19;56643159;56657247;1;0
16;35446898;35449411;-1;0
5;138610967;138935034;1;0
1;72979014;72979314;-1;0
6;31530219;31542448;-1;0
1;21983606;22030617;1;0
5;174039751;174040240;-1;0
19;1103926;1106791;1;0
1;84344678;84349939;1;0
13;36949738;37000261;-1;0
1;22028317;22052927;-1;0
1;73104792;73106282;1;0
13;36949738;37000261;-1;0
20;41331123;41331660;1;0
15;94455469;94550572;-1;0
15;94293537;94293641;1;0
8;16992181;17002345;-1;0
1;2019329;2030758;1;0
8;16992181;17002345;-1;0
1;2019329;2030758;1;0
8;9555912;9782346;1;0
16;18791669;18801572;-1;0
16;35450898;35452987;1;0
15;72140504;72155459;-1;0
20;25368275;25368766;-1;0
16;18791669;18801572;-1;0
16;35477414;35480481;-1;0
6;17393505;17557790;1;0
16;35485766;35486225;-1;0
6;203313;206392;1;0
1;91949371;92014426;1;0
16;35489237;35490212;1;0
6;181466;205519;-1;0
6;17393505;17557790;1;0
16;35492324;35493446;1;0
16;35491174;35492395;-1;0
6;132752675;132753951;1;0
15;94231538;94483952;1;0
6;184339;186899;1;0
19;58059239;58086310;1;0
X;253743;255091;1;0
6;6710891;6713970;1;0
6;6692741;6739030;-1;0
13;36998816;37009614;1;0
1;147175351;147243050;-1;0
6;6725036;6733191;1;0
20;7347451;7367933;1;0
6;6758276;6759291;-1;0
6;25726132;25726527;-1;0
17;46029916;46225389;-1;0
2;188291669;188595931;1;0
6;6794915;6795402;-1;0
19;10841839;10842250;1;0
20;16586333;16586693;-1;0
19;56774547;56840729;-1;0
6;6901022;6918715;-1;0
20;7831798;7832322;-1;0
2;85394753;85418432;-1;0
18;3962353;4024150;1;0
2;188291669;188595931;1;0
20;7867327;7867614;1;0
2;85394753;85418432;-1;0
1;147175351;147243050;-1;0
6;25726777;25727292;1;0
20;45435272;45448325;-1;0
19;21592727;21593041;1;0
1;73305609;73355253;1;0
13;36998816;37009614;1;0
18;3878058;3897069;1;0
20;16684108;16684404;-1;0
19;21444241;21463908;-1;0
19;10836575;10869790;1;0
5;36343672;36347157;-1;0
2;63840940;63891562;1;0
19;10836575;10869790;1;0
18;3977649;3978615;-1;0
18;3603000;3608336;1;0
5;149141483;149260542;1;0
1;66797741;66801256;-1;0
19;21225098;21245241;-1;0
19;58083838;58118427;-1;0
1;147319110;147320224;1;0
17;27651334;27665712;-1;0
18;3770017;3771430;-1;0
19;21569738;21587322;-1;0
1;147203276;147204932;-1;0
16;51054728;51056399;-1;0
19;1905399;1913447;1;0
16;51089466;51095952;-1;0
1;73635216;73715214;1;0
19;1905399;1913447;1;0
8;9555912;9782346;1;0
19;56760933;56761215;1;0
1;147258885;147517875;-1;0
18;3593732;3598363;1;0
1;73787370;73915340;-1;0
19;21381220;21381921;-1;0
19;21382865;21387177;1;0
1;147223554;147224348;1;0
20;41340920;41360582;1;0
19;21123817;21124188;1;0
14;75522425;75547015;1;0
1;147445579;147446133;1;0
18;63655197;63661893;-1;0
2;150552532;150572221;-1;0
19;21188598;21188953;1;0
2;150566134;150568080;1;0
19;1905372;1926013;1;0
1;147419053;147419900;1;0
15;94273496;94274005;1;0
18;63655197;63661893;-1;0
19;21405159;21491266;1;0
2;187825341;187826449;1;0
20;62938147;62948475;1;0
2;188227189;188228382;1;0
19;21587432;21594628;-1;0
16;51107571;51108021;1;0
20;62938147;62948475;1;0
18;4430945;4431152;1;0
18;4264602;4295405;1;0
19;21496682;21556270;1;0
16;14301389;14331067;1;0
18;3653030;3656282;1;0
19;21496682;21556270;1;0
17;48026167;48038030;-1;0
6;291630;351355;1;0
18;3580169;3580754;1;0
20;41359962;41366818;-1;0
20;16729961;16742564;1;0
2;150612381;150635818;1;0
13;37009312;37059713;-1;0
13;24882279;24922889;-1;0
20;16729961;16742564;1;0
5;149271859;149343637;1;0
20;41382383;41383107;1;0
X;64044305;64045058;1;0
20;16714844;16730948;-1;0
13;24882279;24922889;-1;0
19;21634833;21635175;-1;0
16;18781295;18790383;-1;0
6;25731782;25732091;-1;0
19;21221645;21222746;-1;0
4;65669961;65698029;1;0
16;18781295;18790383;-1;0
16;14363109;14370266;-1;0
5;36588506;36588661;1;0
6;25732497;25732827;1;0
6;152091712;152094009;-1;0
18;63647579;63726432;1;0
13;48653711;48711226;1;0
2;216694464;216994079;1;0
17;48026167;48038030;-1;0
16;1632259;1686715;1;0
2;150595102;150620067;-1;0
2;216785774;216786144;-1;0
5;133052013;133106449;1;0
19;21142024;21196053;1;0
2;216870441;216873932;-1;0
14;73462362;73477175;1;0
X;130202707;130268899;-1;0
2;216868012;216869156;1;0
5;133052013;133106449;1;0
11;91157994;91234388;1;0
X;130202707;130268899;-1;0
16;1678256;1702280;1;0
7;87196160;87220587;-1;0
16;14407668;14418908;-1;0
15;71822291;72118577;-1;0
11;91208838;91209590;-1;0
X;130330857;130331069;1;0
5;149271859;149343637;1;0
11;91184934;91185543;-1;0
2;216859458;216860064;-1;0
5;157671533;157680158;1;0
19;21142024;21196053;1;0
15;71822291;72118577;-1;0
7;87196160;87220587;-1;0
13;48771128;48771827;1;0
6;132743870;132763459;-1;0
2;216799608;216805335;1;0
5;157682985;157690878;-1;0
13;52820497;52821018;1;0
2;216854389;216855132;-1;0
2;216805737;216806129;-1;0
4;87785920;87786371;-1;0
19;21554640;21569237;-1;0
19;20926777;20928714;-1;0
7;124742312;124745017;-1;0
19;21233335;21233652;1;0
19;21291160;21329425;-1;0
19;1905372;1926013;1;0
6;33112451;33129084;1;0
7;87151422;87152420;-1;0
5;133052769;133052971;1;0
13;52842889;52848641;-1;0
2;216672105;216695549;-1;0
19;21291160;21329425;-1;0
13;52842889;52848641;-1;0
2;216672105;216695549;-1;0
11;107790991;107928293;-1;0
22;22644475;22647903;1;0
6;110700562;110700900;1;0
6;110645699;110646558;1;0
5;90153052;90290078;-1;0
19;21082159;21125270;1;0
2;216859948;216871643;1;0
11;107790991;107928293;-1;0
2;216866332;216867813;-1;0
7;124745997;124765627;-1;0
2;216821077;216831910;1;0
4;39406930;39451533;1;0
2;88122982;88128116;-1;0
6;6993191;6995727;1;0
6;25754699;25781191;1;0
11;107908420;107908764;1;0
18;77108284;77110537;-1;0
1;151036321;151047720;1;0
18;77093086;77093446;1;0
4;87799554;87812435;1;0
19;13157959;13158788;-1;0
18;77002849;77006846;-1;0
5;133111055;133114475;-1;0
18;77112602;77115726;1;0
7;124777292;124790810;-1;0
6;31530219;31542448;-1;0
11;49145092;49208638;-1;0
18;76974690;76984162;1;0
5;174045706;174243501;1;0
17;67991101;67996431;-1;0
4;20696282;20752907;1;0
15;71972206;72040265;1;0
1;2049203;2050070;-1;0
20;62952707;62969585;1;0
15;72041194;72041653;-1;0
5;174045706;174243501;1;0
16;1257339;1258074;1;0
15;72114258;72143692;1;0
22;22639177;22644473;-1;0
13;49187479;49187670;-1;0
5;38937920;39074399;-1;0
19;21149648;21150438;-1;0
18;77042864;77044739;1;0
20;62952707;62969585;1;0
11;91382909;91383289;1;0
13;53028813;53052057;1;0
11;91794319;91872086;1;0
15;72114258;72143692;1;0
19;53044738;53051679;1;0
16;1256059;1259008;1;0
19;20923222;20950697;1;0
5;133387773;133388549;1;0
13;53099397;53151914;-1;0
5;133574829;133575298;-1;0
15;71818396;71823384;1;0
16;1256059;1259008;1;0
5;133172218;133173053;-1;0
5;38937920;39074399;-1;0
19;56810077;56840728;-1;0
16;1678256;1702280;1;0
5;133160438;133224413;1;0
2;171491422;171491931;1;0
15;72134641;72135436;1;0
2;171492905;171493095;1;0
22;50502949;50507702;-1;0
4;20696282;20752907;1;0
5;174056060;174056585;-1;0
11;91949731;91950034;-1;0
22;50502949;50507702;-1;0
1;26321698;26360080;-1;0
6;31528962;31530232;1;0
16;1260952;1263845;-1;0
5;174081506;174086618;-1;0
6;29926459;29929232;1;0
2;171517270;171517716;-1;0
11;91992833;91993255;1;0
2;178463664;178478600;-1;0
5;32522758;32523865;1;0
16;1273751;1276522;-1;0
11;92161106;92161889;1;0
6;31959117;31969751;1;0
22;22661299;22661542;1;0
2;178463664;178478600;-1;0
16;1280161;1280544;-1;0
5;174173101;174181814;1;0
6;31530219;31546608;-1;0
11;92336032;92336496;-1;0
14;75838157;75839114;-1;0
22;22664473;22664907;1;0
5;36666214;36725195;-1;0
14;75970924;75971587;1;0
5;39022411;39022558;1;0
5;36636019;36649347;-1;0
6;30005971;30009956;1;0
4;87821411;87846817;1;0
5;133196455;133612541;-1;0
19;20923222;20950697;1;0
6;285443;292013;-1;0
19;56810077;56840728;-1;0
1;37566816;37595937;-1;0
11;6297189;6298606;-1;0
19;48364395;48376376;1;0
6;31959117;31969751;1;0
1;26326688;26327033;1;0
16;1625628;1626160;-1;0
6;29827385;29828364;-1;0
16;1688355;1690536;1;0
4;53286;88208;1;0
6;29906543;29906909;1;0
4;65319563;65670495;-1;0
11;107928448;107963482;1;0
2;205756469;205764006;-1;0
5;133196455;133612541;-1;0
6;29975112;29978410;1;0
11;43925342;43943883;1;0
14;75649791;75661189;-1;0
20;2658395;2664219;-1;0
20;7882985;7940458;-1;0
11;43921059;44001157;1;0
6;29887752;29890482;1;0
19;44259880;44275317;1;0
19;21276023;21276332;-1;0
6;29993209;29993605;1;0
19;20961057;20965140;1;0
13;24924677;24968487;-1;0
11;43943787;43947206;-1;0
18;26348347;26349004;1;0
18;26266009;26267409;1;0
5;133720495;133720934;-1;0
18;26255698;26256355;-1;0
5;133243764;133248781;1;0
6;31546870;31558829;1;0
5;133457805;133458331;1;0
1;121502344;121503891;1;0
1;37566816;37595937;-1;0
5;133256492;133275977;1;0
19;44246478;44248374;-1;0
13;24943575;24944498;1;0
1;121494329;121511588;-1;0
4;65573459;65574328;1;0
13;24933006;24936796;1;0
2;205681990;205798133;1;0
19;44290081;44290911;1;0
3;15560704;15601852;-1;0
6;110609978;110815958;-1;0
7;39545646;39566239;-1;0
1;147242654;147295765;1;0
4;53286;88208;1;0
19;21020634;21060050;1;0
2;163152251;163153307;-1;0
22;22668288;22668806;1;0
13;53193667;53198540;1;0
19;44207547;44237268;1;0
19;21020634;21060050;1;0
1;121518366;121518829;-1;0
22;22673152;22673602;1;0
6;110609978;110815958;-1;0
22;22679097;22679345;1;0
11;2400488;2403878;1;0
19;56661980;56671783;-1;0
13;53199981;53202753;1;0
22;22686726;22687271;1;0
1;41542069;41544310;1;0
14;69398015;69462390;1;0
11;2400488;2403878;1;0
19;56661980;56671783;-1;0
22;22689831;22689978;1;0
1;41535443;41535868;1;0
6;31546870;31558829;1;0
6;93240020;93419559;-1;0
19;21318161;21318719;1;0
19;56595313;56799602;1;0
22;22692778;22693312;-1;0
6;93240020;93419559;-1;0
19;56793048;56793249;-1;0
19;20972262;20983210;1;0
22;22694439;22694952;1;0
5;163503114;163519354;1;0
19;56669941;56823395;1;0
6;93416951;93677954;1;0
19;21637974;21656300;1;0
22;22697789;22698407;1;0
19;21063924;21064261;1;0
11;108142458;108150381;-1;0
1;41506365;42035925;-1;0
5;36606355;36688334;1;0
1;37556919;37566857;1;0
6;110706362;110706882;-1;0
4;9384017;9388983;-1;0
16;1612325;1677908;1;0
1;41506365;42035925;-1;0
17;48045141;48048073;-1;0
19;21358930;21379302;1;0
5;36606355;36688334;1;0
16;2712419;2720551;-1;0
5;163503114;163519354;1;0
16;2712419;2720551;-1;0
4;9399204;9403565;1;0
19;48382575;48391551;-1;0
19;44207547;44237268;1;0
4;9422313;9429702;1;0
19;48382575;48391551;-1;0
19;21521343;21521896;-1;0
1;41585306;41628816;-1;0
4;9444534;9450514;1;0
19;21483374;21503238;1;0
2;163593396;163736012;-1;0
16;1286351;1288837;-1;0
16;1294551;1299166;-1;0
11;108121516;108147776;1;0
2;163593396;163736012;-1;0
19;21397119;21427573;1;0
2;164213539;164214414;1;0
7;27184507;27189298;1;0
2;163743913;164352223;-1;0
14;75578620;75663214;1;0
14;75578620;75663214;1;0
2;164321933;164322223;1;0
13;48975912;49209779;1;0
11;33703010;33736491;-1;0
20;64073181;64079988;-1;0
19;56595264;56626481;1;0
19;44297104;44297355;1;0
4;65702202;65705553;1;0
13;48975912;49209779;1;0
18;26225936;26391685;1;0
5;36667717;36669958;1;0
18;23957754;23982556;-1;0
7;27186573;27193448;-1;0
7;27181510;27185223;-1;0
17;7686071;7703502;1;0
19;21025915;21026041;-1;0
11;108008678;108009282;-1;0
13;102880099;102896033;1;0
19;21289554;21289998;-1;0
20;64073181;64079988;-1;0
19;44228729;44305046;-1;0
20;2658395;2664219;-1;0
11;64359148;64372215;1;0
13;102888858;102889834;1;0
11;64359148;64372215;1;0
14;31111569;31112239;-1;0
4;9459255;9460244;1;0
14;75633625;75955079;1;0
18;76978827;77133683;-1;0
14;69398015;69462390;1;0
19;44228729;44305046;-1;0
20;16748358;16770062;1;0
17;80466834;80477843;-1;0
13;49044079;49046794;-1;0
4;9468974;9469983;1;0
7;39609610;39610290;-1;0
4;9483718;9484702;1;0
13;48974967;48976867;-1;0
17;80466834;80477843;-1;0
11;4994851;5005536;1;0
13;102903339;102904000;1;0
17;80515215;80515389;1;0
4;9493736;9498066;1;0
7;39566385;39610320;1;0
17;80515657;80515812;1;0
4;9512905;9513874;1;0
11;33698261;33722467;-1;0
7;39566385;39610320;1;0
14;53917270;53917753;-1;0
4;9521910;9522276;1;0
4;9532429;9532647;1;0
4;20728606;21948772;-1;0
14;69380128;69398299;-1;0
3;15601341;15647640;1;0
14;69380128;69398299;-1;0
4;20728606;21948772;-1;0
22;40043068;40044530;-1;0
4;9553614;9553985;-1;0
11;33698261;33700801;-1;0
4;9563171;9563950;1;0
7;39569376;39570198;-1;0
2;216995906;216996490;1;0
7;39609717;39610280;1;0
4;9567474;9691786;-1;0
11;108008898;108107761;1;0
4;9677308;9677934;1;0
21;38974429;38977774;-1;0
4;9583942;9584131;-1;0
6;33131216;33143325;-1;0
2;217061067;217064818;-1;0
17;46193576;46196723;1;0
1;42040597;42041729;1;0
19;3371395;3371602;1;0
19;3355554;3355955;-1;0
6;33144783;33147767;1;0
1;42036143;42051784;1;0
6;29941260;29945884;1;0
22;39994954;40043534;1;0
17;46035313;46035770;1;0
7;39621253;39623201;-1;0
6;46793389;46839782;1;0
22;31122731;31134697;1;0
21;39028536;39029128;-1;0
21;38988569;39062894;-1;0
X;74069276;74070832;1;0
6;46793389;46839782;1;0
14;31100112;31207804;-1;0
X;73944182;74070408;1;0
11;108105074;108121684;-1;0
4;105959;107114;-1;0
13;103043998;103066846;-1;0
4;21304468;21350673;1;0
X;70672895;70673515;-1;0
4;25747433;25863760;-1;0
2;7260871;7261504;1;0
2;217261699;217336120;1;0
4;21656511;21656869;-1;0
2;7324748;7325062;-1;0
4;20766808;20767372;1;0
4;25747433;25863760;-1;0
17;80542203;80542605;1;0
4;21697450;21719026;1;0
13;103343660;103396450;1;0
2;217693895;217696763;1;0
14;86283243;86304863;1;0
4;106357485;106368825;-1;0
14;86332376;86401285;1;0
14;86905778;86922755;1;0
4;124501;202303;1;0
13;103420825;103428298;1;0
4;124501;202303;1;0
14;86936640;86989125;1;0
14;87251103;87251679;1;0
14;87323753;87332390;1;0
2;217284019;217756593;-1;0
21;24840550;25057746;1;0
14;87353070;87573022;-1;0
17;68035708;68046854;1;0
21;25031005;25031529;-1;0
14;87568181;87569399;1;0
21;25055535;25069906;1;0
17;68035708;68046854;1;0
14;87634379;87655294;-1;0
4;201409;205009;-1;0
5;137801193;137810751;1;0
4;149738;150317;1;0
16;2771414;2777297;-1;0
21;24938431;24992817;-1;0
21;24886676;24902756;-1;0
21;39127568;39128040;1;0
11;64394342;64395831;-1;0
21;39171130;39172106;-1;0
4;25864881;25869550;-1;0
16;30956872;30957199;-1;0
4;25861830;25929874;1;0
11;64420311;64432670;1;0
16;2737076;2752600;-1;0
4;212610;255985;1;0
6;46852522;46954943;-1;0
15;90083045;90102504;-1;0
17;39835037;39836080;-1;0
14;73275107;73458617;-1;0
4;25770266;25773577;1;0
5;137867791;137887851;1;0
2;114828432;114833548;-1;0
19;41883161;41930150;1;0
2;115079354;115099092;-1;0
14;53949736;53958761;-1;0
14;53949736;53958761;-1;0
7;107044705;107161811;1;0
14;75633625;75955079;1;0
7;107044705;107161811;1;0
7;107066591;107133733;-1;0
19;39083913;39111493;1;0
6;46852522;46954943;-1;0
2;114442299;115845752;1;0
6;46903471;46909078;1;0
14;53954671;53962234;1;0
17;68095068;68095757;1;0
5;137809780;137889394;-1;0
4;106433489;106453449;1;0
13;103444620;103444968;-1;0
X;70528940;70908731;-1;0
1;54641754;54710266;1;0
7;27198575;27207259;1;0
1;11674480;11691650;-1;0
2;156324437;156342348;-1;0
5;138039199;138039979;1;0
X;20149911;20267519;-1;0
11;67452406;67460313;1;0
5;138032774;138037266;1;0
7;44999475;45076469;1;0
18;3496032;4455307;-1;0
7;27193503;27200091;-1;0
11;60971680;61020377;1;0
6;31952087;31959038;-1;0
2;156324437;156342348;-1;0
X;70857163;70857502;1;0
11;60971680;61020377;1;0
14;75574888;75579588;-1;0
14;75814502;75847698;-1;0
11;59669312;59676041;1;0
6;29941260;29945884;1;0
16;27550133;27780369;1;0
14;76013679;76014143;1;0
14;75958099;75982991;-1;0
14;31100112;31207804;-1;0
18;3496032;4455307;-1;0
1;11674480;11691650;-1;0
6;121381472;121381860;1;0
11;67451301;67452729;-1;0
4;139266880;139302551;-1;0
6;121389324;121390357;1;0
13;53408882;53409876;-1;0
6;29970801;29972464;-1;0
13;53207831;53801489;1;0
6;121435595;121449727;1;0
6;29925983;29926973;-1;0
13;37009312;37059713;-1;0
6;30031713;30033003;1;0
13;53323784;53331065;-1;0
13;53345211;53410880;1;0
6;31952087;31959038;-1;0
6;30058899;30064909;1;0
6;52146814;52151119;-1;0
11;67461710;67469272;-1;0
1;121519112;121575702;1;0
14;75595805;75596206;-1;0
11;59748811;59749574;1;0
14;73458850;73466167;-1;0
11;59712916;59713845;-1;0
X;74202834;74204595;1;0
18;76978827;77133683;-1;0
6;52186375;52190638;1;0
X;73948973;73949558;1;0
14;75902136;76084585;1;0
4;139266880;139302551;-1;0
11;59741325;59742049;1;0
1;121573946;121580524;-1;0
11;59781318;59781722;-1;0
X;74121012;74131923;1;0
14;73366897;73463642;-1;0
11;67461710;67469272;-1;0
X;74173890;74174066;1;0
11;59752578;59754975;-1;0
6;52236681;52244537;-1;0
20;35544430;35544747;-1;0
X;74185929;74187153;1;0
11;59728519;59729492;1;0
X;73940435;74293574;-1;0
6;3978062;3979099;1;0
16;2752626;2772538;1;0
6;3982673;3984130;1;0
20;63005927;63007035;-1;0
16;2752626;2772538;1;0
6;4018713;4019202;1;0
6;4018843;4021215;-1;0
16;27687182;27687522;1;0
19;41907705;41928516;-1;0
20;63034217;63037028;-1;0
16;27678940;27718806;-1;0
20;37903111;37945350;1;0
20;63038011;63053863;1;0
20;37903111;37945350;1;0
20;63009383;63085071;1;0
16;27643199;27644663;1;0
13;39655627;39791665;1;0
13;104125930;104134257;1;0
1;74026015;74198187;-1;0
6;52246460;52247362;1;0
13;104814327;104815069;1;0
8;20079114;20124857;1;0
6;30058899;30064909;1;0
8;20113343;20113672;-1;0
20;8019180;8043512;1;0
16;2177180;2196525;-1;0
14;87837820;87993665;-1;0
1;66812885;66924856;-1;0
11;49145092;49208638;-1;0
13;39655627;39791665;1;0
1;66812885;66924856;-1;0
20;7977346;8019805;-1;0
1;54641754;54710266;1;0
16;51354456;51525157;-1;0
20;7977346;8019805;-1;0
16;51176066;51178898;1;0
16;51149239;51149819;1;0
6;104831129;104845820;-1;0
6;29871895;29873783;-1;0
16;2155698;2178129;1;0
16;51135975;51151367;-1;0
2;176077472;176083913;-1;0
1;74026015;74198187;-1;0
6;29956596;29958570;1;0
6;17582034;17582305;1;0
4;106921802;107283806;-1;0
6;29896654;29897786;1;0
6;17586899;17600191;-1;0
15;55442635;55443357;-1;0
6;29934101;29934286;1;0
11;59713456;59805882;1;0
15;55288849;55289346;-1;0
4;106921802;107283806;-1;0
2;151001220;151048774;-1;0
6;29849550;29885615;-1;0
11;64449074;64451657;1;0
2;150982506;151003474;1;0
15;55343141;55343575;-1;0
20;37983007;38033461;-1;0
11;64486136;64490674;-1;0
5;137937960;138051961;-1;0
16;1308880;1327018;1;0
16;51150770;51442519;1;0
15;55340032;55408510;-1;0
20;37983007;38033461;-1;0
4;107258700;107301870;1;0
1;66826942;66828558;1;0
11;59713456;59805882;1;0
4;106525401;106938640;1;0
2;114833830;114835588;-1;0
6;121478273;121479908;-1;0
16;51244054;51244123;1;0
4;268982;269531;-1;0
4;106836498;106837601;-1;0
16;51197804;51268117;-1;0
2;115468056;115468938;1;0
2;178480457;178516463;1;0
6;121641009;121641221;-1;0
11;64500846;64505386;1;0
2;115835129;115940291;-1;0
22;31122731;31134697;1;0
4;107203349;107203924;-1;0
11;64531044;64532970;1;0
2;178480457;178516463;1;0
6;121653795;121654690;1;0
16;51277852;51279112;1;0
13;105410816;105414224;1;0
16;1308880;1327018;1;0
6;121679972;121680459;-1;0
2;115126622;115161384;-1;0
4;269866;270175;-1;0
17;68096046;68101496;-1;0
6;121682925;121684272;1;0
6;121858179;121858768;-1;0
20;87250;97094;1;0
17;68101908;68115518;1;0
2;85418931;85437029;1;0
X;10015562;10144478;1;0
17;50475819;50478391;1;0
13;105459055;105505681;-1;0
4;139301505;139420033;1;0
X;10024842;10038654;-1;0
5;10353695;10440388;1;0
19;3314403;3469217;1;0
4;9692495;9702954;1;0
13;105465867;105491034;1;0
6;93720163;93745615;1;0
5;137887968;137942747;1;0
6;29826967;29831125;1;0
16;2155698;2178129;1;0
4;65858761;65860204;1;0
6;93811825;93813036;1;0
2;17753858;17788946;1;0
4;139301505;139420033;1;0
19;53107879;53133077;-1;0
4;66094142;66094526;1;0
4;65998846;66150012;1;0
2;98206151;98207724;1;0
4;66003281;66016792;1;0
6;93886900;93889410;1;0
15;22495570;22590815;1;0
17;50478860;50485974;1;0
2;84750769;84751231;1;0
4;9703754;9710812;-1;0
16;1305547;1309413;-1;0
17;50478860;50485974;1;0
17;56914186;56914533;1;0
6;29907783;29908645;-1;0
16;1317891;1322845;-1;0
4;66169778;66329377;-1;0
6;29887294;29888268;-1;0
4;66431092;66431521;1;0
2;85418504;85426724;1;0
15;70047790;70098176;-1;0
6;30006121;30007116;-1;0
2;17753858;17788946;1;0
5;10353695;10440388;1;0
19;3314403;3469217;1;0
1;54715861;54742657;1;0
4;67417305;67468251;-1;0
14;87837820;87993665;-1;0
16;35493754;35496457;-1;0
1;54715861;54742657;1;0
2;84516455;84819589;1;0
4;139266165;139280225;-1;0
4;67446267;67446574;1;0
4;139453232;139476609;1;0
11;61055392;61067597;1;0
21;25095022;25103670;1;0
16;35499494;35522465;1;0
5;36864425;36876700;-1;0
16;35504370;35506567;-1;0
21;25127469;25135247;1;0
17;56939932;56941275;1;0
17;56951664;56952404;1;0
21;25361821;25362431;1;0
4;139426299;139430884;-1;0
5;36861736;36867238;-1;0
21;25169431;25361868;-1;0
17;56938199;56961050;-1;0
6;104728094;104859919;-1;0
4;139411927;139454034;-1;0
2;219418377;219426739;1;0
11;5015138;5016079;1;0
17;74776483;74839779;1;0
17;56938199;56961050;-1;0
16;35506592;35507170;-1;0
6;30001011;30061640;-1;0
11;5037013;5037951;1;0
14;53991101;53991995;-1;0
21;25371827;25372043;1;0
20;16857962;16864148;-1;0
2;217760547;217761291;-1;0
2;7383227;7450544;1;0
2;219425071;219426184;-1;0
2;218799729;218802554;-1;0
2;218781749;218815293;1;0
2;164492812;164621848;-1;0
6;104728094;104859919;-1;0
1;54641786;54742308;1;0
22;27978014;28679865;-1;0
6;29942075;29943067;-1;0
1;156369211;156385219;1;0
19;53124072;53159075;-1;0
6;29994437;29995314;-1;0
20;142590;145751;1;0
1;150646230;150697154;-1;0
20;142590;145751;1;0
1;150646230;150697154;-1;0
19;4890437;4902867;-1;0
19;10871513;10923070;1;0
2;218781749;218815293;1;0
20;157470;159163;1;0
15;90102649;90138016;1;0
19;50505998;50511353;-1;0
2;98087116;98313299;1;0
5;151158106;151158462;-1;0
5;151173981;151180617;1;0
14;87710419;87872291;-1;0
21;25385388;25431701;-1;0
19;36014660;36033343;-1;0
20;187853;189681;-1;0
20;35542021;35557634;1;0
2;164573741;164574054;1;0
2;84777259;84778223;-1;0
14;87952527;87955203;1;0
19;49806869;49817376;-1;0
7;27210801;27212965;-1;0
14;87810982;87838339;1;0
6;122399546;122433119;1;0
7;27239243;27241228;-1;0
17;64099;76866;-1;0
2;151114811;151186209;-1;0
19;36014660;36033343;-1;0
2;151186188;151186595;1;0
2;135510546;135511943;-1;0
17;50503412;50508328;-1;0
7;27241429;27247229;-1;0
1;156369211;156385219;1;0
20;227258;229886;1;0
6;122436789;122439223;-1;0
17;1517718;1562816;-1;0
6;25782897;25832059;-1;0
7;99616946;99632408;1;0
7;27242700;27250493;1;0
19;53066606;53103436;-1;0
16;30985207;30989147;1;0
19;36014508;36045972;1;0
7;27242700;27250493;1;0
7;99616946;99632408;1;0
17;7661779;7687550;-1;0
16;30985207;30989147;1;0
11;5046526;5047461;1;0
19;36034985;36054762;-1;0
1;37596126;37607336;1;0
11;5058650;5059627;-1;0
20;17188134;17188344;1;0
7;27269357;27269678;-1;0
20;17216779;17221913;-1;0
8;17027238;17122642;1;0
7;27328607;27329534;-1;0
8;17027238;17122642;1;0
7;99638242;99638767;-1;0
15;65771176;65772139;-1;0
1;147242654;147295765;1;0
7;27361591;27410358;1;0
15;65726054;65891989;1;0
6;94163920;94194658;1;0
4;42471810;42472380;1;0
6;94344737;94344962;1;0
7;27380562;27381206;1;0
4;9733370;9742361;1;0
16;35528367;35529318;-1;0
6;94397664;94398829;1;0
4;87891843;87894015;1;0
16;35543279;35543645;-1;0
13;53815419;53939960;1;0
15;55202966;55319113;-1;0
17;1516931;1518096;1;0
16;35547917;35548829;1;0
16;30957754;30984664;1;0
16;35552909;35554001;1;0
6;94442030;94443809;-1;0
16;30957754;30984664;1;0
16;35574834;35575494;1;0
22;40044817;40335808;1;0
4;9754898;9755778;1;0
6;94446740;94447179;-1;0
16;30984630;30988270;-1;0
19;928259;928817;-1;0
16;35640029;35640582;1;0
19;956485;958149;1;0
6;95504182;95504496;1;0
19;925781;975939;1;0
4;42408373;42657105;-1;0
7;74741457;74742121;-1;0
19;10922185;10928681;-1;0
15;88568287;88568562;1;0
15;65726054;65891989;1;0
7;74688864;74729001;-1;0
6;95575183;95577450;-1;0
16;35636687;35645180;-1;0
13;110762674;110763133;-1;0
22;27851669;27920134;-1;0
15;88585566;88605110;-1;0
13;110809676;110813084;-1;0
13;110863987;110870251;-1;0
14;24332310;24337382;-1;0
17;81303771;81309248;-1;0
15;43699488;43718184;-1;0
15;55202966;55319113;-1;0
17;81311270;81330674;-1;0
19;925781;975939;1;0
1;25398721;25399198;1;0
1;37611350;37634892;-1;0
1;147482238;147482628;1;0
18;8012257;8016565;-1;0
17;81339183;81345966;-1;0
14;24336025;24340022;-1;0
18;7814118;7815730;1;0
15;65578753;65611289;-1;0
18;8154558;8155070;1;0
15;91022766;91023200;1;0
7;74650231;74760692;1;0
16;20487702;20489659;1;0
6;95577535;95609452;1;0
18;8360820;8367034;-1;0
14;24336025;24340022;-1;0
22;27919376;28008581;1;0
6;122443351;122471807;-1;0
19;49808933;49809738;1;0
15;55410525;55508234;-1;0
6;95577535;95609452;1;0
2;17663812;17800242;-1;0
X;74122134;74122725;-1;0
